Feed_Temp_K,Feed_Pres_Pa,zF_Benzene,Feed_Flow_kmolh,N_Stages,Feed_Stage_Ratio,Reflux_Ratio,Bottoms_Ratio,Feed_Stage,Bottoms_Flow_kmolh,Distillate_Flow_kmolh
329.66381873894466,179655.65228842298,0.3471055952783036,97.44304818683604,17,0.3807801757197135,3.394404780231243,0.5228184941735914,6,50.945,46.49804818683604
340.2221249096034,124470.82172116947,0.6380405107982849,91.41822067505238,17,0.44905843856207367,4.4912653422609985,0.5934785819811228,8,54.255,37.16322067505238
327.96940433758493,103578.89101806932,0.4526585817736486,116.89147085727261,18,0.39516832222642945,3.4174074417613496,0.5866236146955786,7,68.571,48.32047085727261
353.6415902031087,139482.65277318316,0.3207324445430881,85.48673540782634,28,0.6221036055084533,4.102020832726003,0.5473132854866803,17,46.788,38.69873540782635
353.28965970322776,117589.07834368073,0.5206635256251705,89.76599039052985,18,0.5507918781172791,2.9604545070511117,0.47658631767738213,10,42.781,46.98499039052985
343.30414407867585,173065.2174167193,0.6921738118181997,84.5533816000062,24,0.37670557580338726,2.46037304127015,0.42045696316857434,9,35.551,49.0023816000062
354.6526510598943,189882.46235288883,0.5629347448021259,104.51834620780228,18,0.5959870327520718,3.1930422484548338,0.38246230353689614,11,39.974,64.54434620780228
368.18597509110015,185286.76096707257,0.5775131394070916,83.06622079255682,17,0.40480434641918484,2.7496380323142784,0.5475388115048494,7,45.482,37.58422079255682
323.9892259054044,154034.02506236208,0.6414158288072841,102.23700699550591,25,0.4313774466296825,3.655021261541205,0.5193150491167614,11,53.093,49.144006995505904
364.7682861107177,161131.345304383,0.5853672657294879,111.07879542966145,22,0.6464383738579706,3.809012353094508,0.44417305362836457,14,49.338,61.74079542966145
327.6564902939997,104484.10468243358,0.544086658186996,86.58011135844345,20,0.5204639320161812,2.4208868498376814,0.4080104425689015,10,35.326,51.254111358443446
339.4227987567889,163359.67114971383,0.351701073816901,80.07244266655508,21,0.5910425236904463,3.3543791210967973,0.42545541765499656,12,34.067,46.005442666555076
322.98772420675886,194112.82991415614,0.5702773725467004,113.02565853534739,27,0.5396752627754975,2.3568213920057124,0.6114138057962599,15,69.105,43.920658535347386
335.8222595161759,158956.76005481687,0.4651994070510381,101.0284881997959,26,0.5940622063820007,3.413209066693281,0.6489934047958323,15,65.567,35.46148819979591
326.68781674953715,113460.77578799467,0.3370445900514857,91.63351067126233,22,0.5925175252842907,4.471707557222305,0.36575660959765066,13,33.516,58.11751067126233
350.7868942248443,176885.6271868496,0.42405794995919477,107.168193744494,17,0.4601068495727891,3.4700228147234187,0.4064266260457718,8,43.556,63.61219374449401
358.8713553773118,124232.43905647527,0.309580112406891,87.47558415661385,19,0.5575364615577496,3.0111579624176166,0.4409485314084102,11,38.572,48.903584156613846
331.1033768087857,143637.6210021192,0.6736535814227198,85.77565112675096,27,0.6417291419304487,1.9618929792961382,0.36373451360194053,17,31.2,54.575651126750955
325.3170571385117,192935.49814761902,0.4230138874064268,84.03753843275207,17,0.4916793566277344,2.9423813570559676,0.6137524570584358,8,51.578,32.45953843275207
320.7625815956593,119199.80217025419,0.545078455179536,90.2506007494598,22,0.5376512962622292,2.308580025822015,0.39155239143185394,12,35.338,54.912600749459806
321.21834312365763,189124.97337094077,0.3495467529144358,81.79244530689948,23,0.6345052014857262,1.6661379919564556,0.4729136768402173,15,38.681,43.11144530689948
344.2079029527513,113922.73231451819,0.6517722239341296,93.10771092838463,26,0.6271873111901982,3.7556676275450145,0.4380952151174385,16,40.79,52.317710928384635
336.2946618067373,158242.4877678905,0.5930554283785603,117.32850956345344,25,0.45769728425778666,2.7547499703465927,0.45688932102390667,11,53.606,63.722509563453436
353.99565249379873,111551.38128886613,0.4774106041031164,119.74004899393341,25,0.6017502425445781,2.2977044752804345,0.4151758315169243,15,49.713,70.02704899393342
355.5476247051282,145511.33504996196,0.39853323315696915,116.47584305068278,20,0.5551405321150521,3.582938550290413,0.3548584081136434,11,41.332,75.14384305068279
360.10204293194136,167476.32019252802,0.4625764179673829,117.14860133792035,25,0.6451192686749521,2.456783591784314,0.36709146627788575,16,43.004,74.14460133792036
351.61424278558775,144453.31654520013,0.37249192840311973,109.94883493830102,20,0.48071613895342763,1.6591327363558575,0.6485498663788432,10,71.307,38.64183493830102
357.0767430059471,194796.3715442738,0.671706886040139,101.573800354847,25,0.3717885539927264,4.3302187411525725,0.4580306852439708,9,46.524,55.049800354846994
369.90836519804617,126688.24232697499,0.5085373110359962,98.1171652168136,19,0.4996084475956639,4.333173649032318,0.6064803666343606,9,59.506,38.6111652168136
350.83670823707325,116266.73248954109,0.4802120854701517,110.86380763254994,26,0.5912835685590044,3.3772073829761906,0.46543137215567487,15,51.599,59.26480763254994
327.090490425177,158413.28002076063,0.5375324054249411,114.08512481418396,21,0.5162246718524546,2.1251946949434894,0.6238437907973202,11,71.171,42.91412481418395
337.121737589537,106693.88408652668,0.617643178349746,89.17972933169287,24,0.3793429704814613,3.176303005799855,0.5706972252175444,9,50.895,38.284729331692866
333.84350493885273,157851.48083805543,0.391627211877615,89.07818945795896,23,0.42572045317009277,4.389047080706547,0.3856402439350864,10,34.352,54.72618945795896
336.306876376431,140376.6705763093,0.4063063171472799,81.19298327904714,17,0.5711488350195257,2.809354071503149,0.5793972611520148,10,47.043,34.14998327904714
351.9666362241672,176930.1073618782,0.3049899742823435,106.21835720472718,23,0.3600113360118774,4.46305433010825,0.45431132997647466,8,48.256,57.962357204727184
345.20638725366246,163009.12963825883,0.44449334414177805,114.3416251433058,26,0.5792383160078969,3.3493181910365437,0.5435123782615252,15,62.146,52.195625143305804
342.76236405265195,163690.2382646092,0.45302579181119706,107.76390442719969,22,0.44008967979248553,1.5081775566960527,0.48972684699299895,10,52.775,54.98890442719969
361.3411742000031,160591.94888234645,0.5383901578512891,91.00365456305266,18,0.6006227845847936,2.6072487115092087,0.41093461152375926,11,37.397,53.606654563052665
363.5698072608557,192319.44549192,0.5353749647716547,99.99115292712031,25,0.6428724799854153,2.680296549372816,0.5534978620522034,16,55.345,44.64615292712031
334.88935804681284,154609.6766814409,0.39546745221111473,96.2679899987553,24,0.479061779960662,2.4298260029807732,0.5178555031651753,11,49.853,46.414989998755296
335.28569781248336,109263.05484690439,0.6438414366182297,110.32714894182953,18,0.43757830237370315,3.347967420995228,0.6121690052497915,8,67.539,42.78814894182953
357.2394074822352,137676.57756462687,0.663809157743498,84.65204729256615,24,0.570319421687815,3.0904332274189663,0.37413673496053734,14,31.671,52.98104729256615
337.83018792160215,129578.02460384836,0.5583678789603623,102.62385743114248,19,0.4960972814058842,3.985528871230027,0.48282199289325417,9,49.549,53.07485743114248
334.2148868900238,168788.06871594174,0.32181230312645187,81.9045566807305,21,0.5091740571816312,2.004118771290608,0.49903307383641377,11,40.873,41.031556680730496
340.99454996850085,149554.1214247848,0.45756611955873583,102.96926834309065,26,0.6258961232921465,3.3294496739650548,0.4320898800626718,16,44.492,58.47726834309065
336.80199728204457,110509.95305721082,0.5249727352413268,94.82908733263137,19,0.460912921847201,3.0303238532786514,0.6132191944204912,9,58.151,36.67808733263137
358.0421982784192,117764.29921733536,0.30028061347580376,108.48475244722437,26,0.5200949883569319,1.7915757936555554,0.4601154987623104,14,49.916,58.56875244722437
361.5880782473802,136229.4864287416,0.5557775395633751,81.57562363169913,27,0.515233407471778,4.13619222529549,0.5813529134620486,14,47.424,34.15162363169913
369.2591216890571,173709.50101025635,0.5875293550012728,99.25463672709462,17,0.6275489599735059,2.547155203949459,0.6018646442790775,11,59.738,39.51663672709462
333.44275420668777,173246.09491544976,0.6994383982551117,102.90816412142391,24,0.5472102715089056,1.8552754066680843,0.5842705133698403,13,60.126,42.78216412142391
320.55685818048204,188627.50643688627,0.43571147413243977,92.91898086043146,22,0.6164681582679659,2.2444736568162287,0.5338978202448901,14,49.609,43.30998086043146
320.64797248852597,172410.49557443574,0.32934843944660463,97.6130094110124,18,0.4099304859653988,1.9495676451175623,0.3710948040733763,7,36.224,61.3890094110124
359.69444320830934,123372.82133307902,0.6093326959675988,113.98616044438467,20,0.612954384459965,4.02591190293864,0.37590369594528755,12,42.848,71.13816044438467
367.3143451976425,129077.88417853064,0.43667710968075146,92.27193276736439,24,0.44458104838335305,4.4342494249145945,0.5738027213164498,11,52.946,39.32593276736439
347.62278951086455,106986.78174601714,0.4370498679606671,105.78356749076129,18,0.5662154668192483,3.101935634130146,0.5778745654048387,10,61.13,44.65356749076128
345.8474911697033,136618.33368010464,0.5838672745056988,86.01309565675598,16,0.6472664183431829,1.7469655816147096,0.6218058070014043,10,53.483,32.53009565675598
364.68584041114315,110314.63872822425,0.44128594182732644,85.5935960573083,20,0.5285397325836064,4.125184038394858,0.49450959621571206,11,42.327,43.266596057308305
368.58190733477693,104303.58310016747,0.6943642807288205,89.3413718172045,21,0.46970588147455905,1.9704813289619112,0.4127040260144896,10,36.872,52.469371817204504
341.0915884665443,174099.0622279421,0.44012512929218994,97.54899290396173,16,0.5391978780467892,1.7414225818857627,0.36916513491096714,9,36.012,61.53699290396173
323.06333916150675,157068.5742606511,0.35892923481336214,113.61244169013702,19,0.39333882344632437,4.338887906898713,0.5266971251102579,7,59.839,53.77344169013702
338.90904477561287,159427.38109033502,0.393719780560933,87.57275273635268,18,0.41868115337539724,1.8653701217046237,0.36776086849597905,8,32.206,55.36675273635268
338.70826623274485,112844.15525736402,0.6254579947340504,88.69289154915123,22,0.44658510612092084,3.9304352372489757,0.5789310756030459,10,51.347,37.345891549151226
345.56924649275794,135151.0905262461,0.6455941484349655,101.81775823147194,19,0.3922197381361584,1.812109164314745,0.44022778537420515,7,44.823,56.99475823147194
337.25224941263724,175378.33128365566,0.33927733770242874,107.94234432426254,25,0.5325307968975571,2.0827991913704285,0.3793315375572898,13,40.946,66.99634432426254
351.02675864970064,180967.54849514825,0.5411575169580709,80.18767180724141,22,0.5768092531511411,3.9942706305270725,0.3615597479015372,13,28.993,51.19467180724142
355.22500164620647,152172.91963381987,0.3807009041801086,97.99672424317714,20,0.6227061801549099,2.6100867589830306,0.3527210159262838,12,34.566,63.43072424317714
348.4022083020926,194590.325475967,0.430565054279552,81.03321445821506,20,0.5889187641278085,1.5304517899966807,0.5499064501456296,12,44.561,36.472214458215056
344.7963029272799,104014.34719294311,0.6119610412221489,109.83125741671084,19,0.489972045082213,1.5553576759034902,0.5084807260711666,9,55.847,53.98425741671084
333.52605685315234,138071.39799129777,0.6279608290321413,95.0212371879647,17,0.5276851248172251,2.117972999250362,0.4228912223947302,9,40.184,54.8372371879647
359.23227126006356,130921.65700149047,0.3740789155539573,112.7283492094893,24,0.35705740498198363,1.7048833132222085,0.39359118114595426,9,44.369,68.3593492094893
336.5146655328856,126132.1034704517,0.5331277437992934,92.44824479458018,17,0.6020680654626969,3.220874437908363,0.6043491130452585,10,55.871,36.577244794580174
334.16580730614544,193740.52391421294,0.697754054715219,93.12010053039467,21,0.5657552348293212,4.3671790723318225,0.5782550768422262,12,53.847,39.273100530394665
324.3002419962737,185849.8311326527,0.4099238297276693,80.92861047256626,27,0.5357018500423218,2.3211937985201216,0.4775807729220805,14,38.65,42.278610472566264
366.49328333311524,125756.53943691212,0.3911858649752,103.48373760668,20,0.36179402452257264,3.969477709370968,0.5576244744362933,7,57.705,45.77873760668
330.12480368784253,199103.8619426989,0.3885723672999105,92.16824025609816,20,0.61860479436169,3.2765456111134625,0.35868227476682896,12,33.059,59.10924025609816
366.5257682050582,178372.2665148718,0.49787724863279237,112.85604933667881,24,0.6192065045916988,3.9230673506154994,0.4466754113808255,15,50.41,62.44604933667881
320.97167530667497,160221.84006801233,0.3409664204598869,96.49729407124994,22,0.511114245614848,2.85603178950639,0.5457952415138125,11,52.668,43.82929407124994
355.8185361556882,134301.68097417458,0.6841699281310165,102.54518565240372,25,0.46153886350561124,2.822082467240616,0.5726267903430874,12,58.72,43.82518565240372
354.14872679357,178206.05287853256,0.45437132579886547,88.48321803821366,21,0.534175352544017,3.5445236003309706,0.5239606817396489,11,46.362,42.12121803821366
349.95448821575883,137140.85007242192,0.6365499440407771,88.23592316139401,27,0.42536929737320606,4.295636829295041,0.5043810861646341,11,44.505,43.73092316139401
368.9792979458475,183757.68617590057,0.3796846993782575,114.84667122935447,20,0.4813327577774008,2.136823412617555,0.45079926016249283,10,51.773,63.07367122935447
332.6491832644187,104188.6467790158,0.4029335246711915,110.12549383838828,24,0.466495277776271,4.258437908739508,0.3750065057354193,11,41.298,68.82749383838828
358.77575171469715,111295.14895790124,0.6962533933138729,96.22173976996292,19,0.39084176922944647,2.279708584260918,0.6419235382368562,7,61.767,34.45473976996292
350.5288441958403,183195.55790081914,0.5231621007839956,88.94894357026891,28,0.5935944441309073,2.542870068151132,0.489181229892259,17,43.512,45.43694357026891
345.68893705324376,137317.6635382839,0.45580668887300874,115.55446303596554,18,0.5066903388001461,1.6259715516425288,0.4634879783243946,9,53.558,61.99646303596554
361.6380880913573,189310.9825730172,0.5561816500894918,96.33156067665675,18,0.6332487237914584,2.403273255418208,0.4240379453274,11,40.848,55.48356067665675
324.90153504663823,185719.45085488056,0.3753494725233439,119.01452807057373,28,0.43783955964868243,3.1487018658286474,0.5873515843437265,12,69.903,49.111528070573726
338.8682364365636,135056.4353086256,0.4151761321839202,103.89228170756743,23,0.3817007073454509,2.5276489000748947,0.39397514525858984,9,40.931,62.96128170756744
332.1261419613543,194016.9098216775,0.36168798443430583,93.95249355615772,24,0.4573137688031267,4.4118414274384214,0.42369623363813474,11,39.807,54.14549355615772
353.5492707298418,122837.77330717546,0.6391967939162133,98.87867361584819,21,0.43844921669951953,3.059238540146889,0.6140616186801475,9,60.718,38.16067361584818
331.0119619699872,122730.33084847247,0.47630256637611135,96.93814502467993,18,0.4012432594346655,2.9262314688407836,0.3844018273720038,7,37.263,59.67514502467993
330.8163754823157,125990.1660166585,0.4139234289802514,102.70149755682505,20,0.3906478012960629,3.1343353792005875,0.5446678754959462,8,55.938,46.763497556825044
365.2603833499941,178749.82154230357,0.6914193842922276,117.47464497637445,21,0.47000994975440424,3.429484365672595,0.6028912501688687,10,70.824,46.65064497637445
353.8987530122059,143992.85376441214,0.3235838159463632,106.68736308557115,17,0.4928662061469948,1.7736299565597566,0.4359904510410745,8,46.515,60.17236308557115
338.0850625843632,180272.5881806101,0.5518572465905425,91.82403664056804,20,0.5696524503535149,3.42472711555486,0.5027181194670951,11,46.162,45.66203664056804
321.52665050954374,190353.85452243243,0.35569675784397015,114.43863844105203,18,0.5529613184140083,3.4813022392198434,0.3910580397088151,10,44.752,69.68663844105203
363.2895384903195,151273.50087104522,0.6017075419685431,88.33615220513454,24,0.6498773615797512,4.417538397809354,0.6091861159432508,16,53.813,34.52315220513454
351.70207753662925,197754.72049733181,0.4394245499730473,100.48899431292097,18,0.5880085205068402,4.18434755322661,0.4708514063757512,11,47.315,53.17399431292097
355.0590860022375,125480.28975192951,0.3624516949043468,116.04258877946987,25,0.3563736764102702,1.5756353581044413,0.49992133478418427,9,58.012,58.030588779469866
368.48371284994454,155066.45167481573,0.4021284177966329,100.16360812865153,22,0.628940645296937,3.4994789726219984,0.40287137836884923,14,40.353,59.81060812865153
342.87218866431283,131874.36791314028,0.5670513870921031,83.87823901589068,19,0.5688443360960873,4.121728961298063,0.6095111051958042,11,51.125,32.753239015890685
337.5040667652364,119352.42533573146,0.4196035947546971,118.79114463407763,26,0.6042231356302552,3.2114111786843567,0.5216739735216412,16,61.97,56.821144634077626
362.4098358146434,127575.59538516171,0.5680141066535163,98.32376006937857,21,0.3763173238784433,1.6721732008411438,0.5722682610475613,8,56.268,42.055760069378564
329.89030221112944,173782.88197037776,0.5019065950567381,102.43661084781581,27,0.48724804671535993,4.277038127850107,0.4784888401053231,13,49.015,53.42161084781581
361.7415772139939,121704.322207479,0.40376317370967196,99.89029978903294,22,0.5583439910169535,2.3833658820739525,0.5322759118834915,12,53.169,46.72129978903294
339.3058461143262,157743.2886691555,0.6288831023340611,103.19196834834801,22,0.4238921128783592,1.7989230475659235,0.464351859241214,9,47.917,55.27496834834801
333.3550140700056,166007.39814167388,0.3610318038389312,80.73189322804782,23,0.48539640671255807,3.842814897634273,0.3810509561576806,11,30.763,49.96889322804782
336.675520349845,162076.97651069617,0.6312479847913539,105.68896089371155,21,0.44808940308722733,4.323056352506929,0.5590821526002905,9,59.089,46.599960893711554
365.9463431986423,161825.68897523492,0.36389459613368635,106.46994689177052,27,0.3677107815442482,3.366280766850569,0.491501853873374,10,52.33,54.13994689177052
348.344558344796,187920.65700005108,0.6613974523150987,113.19759563369911,21,0.37764989095542245,2.770070802051106,0.5368351224728513,8,60.768,52.42959563369911
362.3534985868011,149202.02094675085,0.6403744911269231,89.74502088443077,25,0.5415090152787777,4.351550312203611,0.5519187444217917,14,49.532,40.213020884430776
364.18471228778736,151072.8565928697,0.3109268903460946,101.11599146482425,24,0.6453233257817025,4.454263747530071,0.5559494968491531,15,56.215,44.900991464824244
328.5206364616138,138582.32075750327,0.6424609733471254,110.52496083176638,18,0.546798614736448,3.774039789009533,0.4632314621684215,10,51.199,59.32596083176638
345.393793689346,146230.36198610277,0.4134967759542544,103.34781386318738,16,0.5099642435650579,3.33646888529907,0.39060850610323516,8,40.369,62.97881386318738
342.6273819871616,145637.75202745892,0.3170720389590966,106.03202437146273,23,0.6374299633432254,3.22594371814347,0.5334936586992505,15,56.567,49.465024371462725
351.332190593912,196083.39040777588,0.683167797008048,107.56402938492619,21,0.43055022882864624,2.100049153701014,0.5680811517130417,9,61.105,46.45902938492619
328.0340004281199,149813.40551651744,0.4376419715202672,95.17069316091548,27,0.6077581158775285,4.478629086419621,0.6375681304789871,16,60.678,34.49269316091548
327.44910658482485,156009.2865133844,0.4868645592096577,108.18823425614853,22,0.37375510599906137,2.7873596993505987,0.48372451578901265,8,52.333,55.855234256148535
328.1908276320941,182896.17086366698,0.4514755858093255,114.9869672228632,27,0.4788040718943969,2.4948131409164445,0.4803331091464736,13,55.232,59.7549672228632
334.7139369598604,182189.8176275544,0.5522657206729216,88.14965097572333,16,0.3517168073022599,1.9542988754004047,0.4983951580715904,6,43.933,44.21665097572333
331.8089673089815,171738.98220279618,0.44916633677203943,104.74388871190052,24,0.3574339637102677,3.0404693584138354,0.6262247131058516,9,65.593,39.15088871190052
335.9679508838322,168823.411062097,0.6820802590918691,105.22516578233912,26,0.42355996313231914,3.312749354320065,0.35983386353334,11,37.864,67.36116578233913
333.25560571136043,179882.94273448637,0.3705168124990822,116.21422274609417,20,0.4619061054463445,2.8042067849993106,0.5975995332398247,9,69.45,46.76422274609416
354.4755794999234,128379.18421331231,0.6344609004004012,107.61253416913904,26,0.47135300508453215,2.359411996628628,0.5421424459448224,12,58.341,49.27153416913904
327.35193923690576,154322.0691594126,0.3574078189790808,87.06841446445125,26,0.4356453149541786,3.182484231755424,0.554354010567065,11,48.267,38.80141446445125
346.7781143391205,156619.30134509382,0.3593115440645645,118.22658403842578,22,0.5129983220188824,3.601214934985916,0.37829649568025936,11,44.725,73.50158403842579
331.6861670929884,107684.73480990152,0.6271074366661524,112.28879499278747,18,0.4410844455060614,2.483076218504534,0.4133463198004719,8,46.414,65.87479499278747
359.338033147403,181857.04203059076,0.3272153430835736,83.51442874907269,26,0.5433255572156624,1.540376207086375,0.6182690905642962,14,51.634,31.880428749072692
358.2336546742771,155574.17742825017,0.3401339765720608,107.90589148959936,16,0.5746686890428645,2.312995403105518,0.6021883022506309,9,64.98,42.92589148959935
329.03473132651305,165465.32051020904,0.5784004624726207,94.75868324778915,17,0.4887632940206188,1.8361400155307006,0.41880900416742256,8,39.686,55.07268324778915
334.35387911141623,105385.52027388767,0.38795886467635443,116.74621884550213,17,0.6483275216752211,2.587007279548308,0.5379072615280414,11,62.799,53.94721884550213
366.958333400196,182767.09295960976,0.48980094337626634,100.57588884529258,28,0.3644641813882782,1.6851365478235287,0.4100725587322046,10,41.243,59.33288884529258
332.0903904767028,103465.55173822252,0.6675729279893807,99.11459852158501,25,0.5299996887535006,3.8733821000418343,0.5109352256712246,13,50.641,48.47359852158501
352.796516164972,141455.67696136396,0.556941498146067,90.22655993211377,17,0.6116835194158277,3.1090612523402994,0.5290766349402415,10,47.737,42.48955993211377
334.5180800120706,106043.09458812028,0.660484414785649,91.70097619551149,22,0.48334860265133983,3.830974928373655,0.5403498404072311,11,49.551,42.149976195511485
327.5535320362143,171508.99407845724,0.619024648626817,107.5033296526852,18,0.48492865379117966,3.437484105899334,0.4446942251809867,9,47.806,59.6973296526852
369.0824653488546,192535.60971063905,0.5292811947012206,86.72076892341116,26,0.5008078761045838,1.5033076229567925,0.48116424909398176,13,41.727,44.99376892341116
340.61249158009457,194873.71619929577,0.33530171283298066,112.38461594567718,17,0.45640635567254295,2.692265498510171,0.3681591649215316,8,41.375,71.00961594567718
331.44335793491905,108518.22815453842,0.6153371624601289,95.38315737826059,23,0.4747703245177124,3.0203906492852637,0.6467082847546266,11,61.685,33.69815737826059
323.1739815344657,123542.92822116843,0.3521936717450137,106.89387108122736,22,0.5903687783114857,3.2443758194310295,0.4288868489175384,13,45.845,61.04887108122736
352.56852503814355,186468.87582470372,0.3842586780939923,89.67471366312645,23,0.5334726337166955,2.5986329310136873,0.5914122255420629,12,53.035,36.63971366312646
354.7828039648063,132133.25640713412,0.40922403524777007,115.6419126594657,21,0.6157643079846901,1.9187089303522278,0.5062485372049071,13,58.544,57.097912659465706
342.3804513490418,169473.9953447326,0.5190287261685306,110.9520674423521,28,0.3875463595794367,3.8629431702049613,0.484319184785046,11,53.736,57.216067442352106
362.5139718113781,135403.31961187007,0.5861113930507853,108.8755783672399,19,0.40324111569360704,3.962337089595949,0.38347676582139656,8,41.751,67.1245783672399
333.91116345469374,123047.38029236153,0.6447201351542585,83.03140776349692,27,0.5650282584462138,3.6232681862147427,0.5462885706092419,15,45.359,37.67240776349691
363.8245728485062,104715.51072182672,0.6467791515784912,92.64026582307847,23,0.6095592410214883,3.9100563799863743,0.4562308127007724,14,42.265,50.375265823078465
329.3423139041502,139254.44821296947,0.6734637270450732,112.40170926848796,18,0.6281037967542377,4.218174691628725,0.6233715605832697,11,70.068,42.333709268487965
348.7602474975445,117194.94905410145,0.4462975579115617,113.49431314988706,26,0.40933802991253576,2.934803132362014,0.6310464013003236,11,71.62,41.87431314988706
368.6641327208472,135780.59909837667,0.6780547847970501,90.02934806542842,27,0.5522403322282058,3.201651048122816,0.3720024425242413,15,33.491,56.53834806542842
367.4548953499815,110883.06817962494,0.3732305456708402,116.98729972721466,24,0.3822075706719835,2.205925615165424,0.6335728443274642,9,74.12,42.86729972721466
322.79053602317504,116685.52753949311,0.6554215089582837,95.64887226307823,28,0.3724623965536551,4.285466762745159,0.6306455465825929,10,60.321,35.327872263078234
350.0173210118076,120087.556915953,0.4275220843767409,117.54648418728067,20,0.39683268806538685,3.2556450915944106,0.5126456597596727,8,60.26,57.28648418728067
328.34210224752496,103889.63848004826,0.5823691664005413,83.54556649554641,19,0.39798408053767637,2.5215392402326655,0.6122887127977585,8,51.154,32.39156649554641
340.7503582517561,163990.38276914548,0.48879562151293227,92.33706802300051,27,0.6056727418281305,3.8977616364746517,0.5158609532536216,16,47.633,44.70406802300051
325.17296582118007,195823.95789651136,0.32578007367729495,108.2802727616923,19,0.41782075042791095,2.790218520526667,0.3608866147269785,8,39.077,69.2032727616923
342.9812390707235,164557.07028377958,0.6296974820602755,107.73004288508409,23,0.43471342225865606,4.173109418691826,0.4024613643917845,10,43.357,64.37304288508409
351.5017855703682,194354.366824192,0.610860016491467,114.05040125057222,23,0.4861289605500928,1.9992314966494944,0.4340973698850878,11,49.509,64.54140125057222
361.07156028654265,114684.8457373568,0.6489005325949321,116.39808237155776,28,0.5237217945711911,3.6498592393825295,0.3925019649799103,15,45.686,70.71208237155776
338.2331669259205,103026.8015435459,0.5995050281774643,114.95679239921017,19,0.39468664946361054,2.9327140415828703,0.6061162258074926,7,69.677,45.279792399210166
357.6811525696988,192038.0837582442,0.404722551880556,86.48421441634163,20,0.612314618238496,3.816153497261347,0.3643515588319983,12,31.511,54.973214416341634
338.1348330532065,143188.57741673163,0.6210926124528267,119.3256779102914,26,0.6139784606683956,4.028792395492264,0.4514038742019279,16,53.864,65.4616779102914
364.3041292474028,139800.277212188,0.6026353623970964,99.01585881066424,21,0.5815729311525745,4.188384755387933,0.5612975145537273,12,55.577,43.43885881066424
325.48824956177475,184989.59366703045,0.3033322338685384,105.50753938632204,25,0.4910505530852728,2.042595311318704,0.4691616600191163,12,49.5,56.00753938632204
350.3554983945146,182620.7438263616,0.6848249981429106,113.41514766519352,25,0.5604283716188958,4.482213760830651,0.4303434283679072,14,48.807,64.60814766519351
363.1132696959499,179138.5570074399,0.5297359846566727,82.00192819677056,17,0.6404339705892332,3.065238388459254,0.6363225268608999,11,52.18,29.821928196770564
338.4454324305919,132596.391144311,0.5312808627389436,94.48225569450827,22,0.5567102369663169,1.515261576852589,0.37736819512566605,12,35.655,58.82725569450827
345.16384009704274,153150.78612479358,0.531128197411799,114.23380511317916,25,0.6197323562642478,4.314415893068732,0.5134326673948436,15,58.651,55.582805113179155
329.19648240178157,172931.962768591,0.41263534416558956,110.00194111804882,23,0.5872905465942272,2.6943829384101585,0.5876136843620514,14,64.639,45.36294111804882
367.67636395646167,121050.30663300594,0.5094771185339697,115.35493372170379,16,0.49845885817117774,3.2825253072222265,0.4972776686697834,8,57.363,57.99193372170379
344.03740104433007,106416.26149789485,0.4961595331034609,90.35057688731955,25,0.3578306941357965,3.1899125953454606,0.3625456525648787,9,32.756,57.59457688731955
339.1774071042083,191822.24196701386,0.4784434450785404,91.88973521421013,18,0.4042757139846975,2.866903147377414,0.3978075595286279,7,36.554,55.33573521421013
